session_id,user_id,user_name,department,timestamp,event_type,country,city,impossible_travel,hours_since_last,mfa_fail_count,is_known_device,country_deviation,hour_sin,hour_cos,is_business_hours,role_rank,role_escalation,pwd_reset_7d,peer_zscore,risk_label,anomaly_type,iso_score,xgb_low_prob,xgb_medium_prob,xgb_high_prob,xgb_pred_label,final_risk_score,shap_explanation,action_taken,action_ja,severity
34cc2e44,yamada_r,Yamada Riko,HR,2025-01-15T16:17:00,login,Japan,Tokyo,0,3.1,0,1,0,-0.866,-0.5,1,1,0,0,-0.378,LOW,none,10.18,0.9993,0.0003,0.0003,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
2546fcc1,sato_m,Sato Miyuki,Finance,2025-01-15T16:21:00,login,Japan,Osaka,0,0.68,0,1,0,-0.866,-0.5,1,1,0,0,1.021,LOW,none,7.46,0.999,0.0004,0.0006,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3179}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
16d55ecc,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-15T16:32:00,login,Japan,Tokyo,0,7.87,0,1,0,-0.866,-0.5,1,1,0,0,0.836,LOW,none,6.99,0.9993,0.0003,0.0003,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
8c82ea04,sato_m,Sato Miyuki,Finance,2025-01-15T18:06:00,login,Japan,Osaka,0,1.75,0,1,0,-1.0,-0.0,1,0,0,0,1.021,LOW,none,16.08,0.9981,0.001,0.0009,LOW,6,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4562}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
91289696,chen_w,Chen Wei,Engineering,2025-01-15T18:10:00,login,Japan,Tokyo,0,4.52,0,1,0,-1.0,-0.0,1,0,0,0,0.836,LOW,none,15.96,0.9986,0.0008,0.0006,LOW,6,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
91cd8625,park_s,Park Soyeon,Marketing,2025-01-15T18:23:00,login,Japan,Tokyo,0,3.35,0,1,0,-1.0,-0.0,1,1,0,0,0.913,LOW,none,10.86,0.9984,0.0009,0.0007,LOW,4,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
62a7d899,sato_m,Sato Miyuki,Finance,2025-01-16T02:00:00,login,South Korea,Seoul,0,7.9,0,0,0,0.5,0.866,0,2,1,0,1.021,MEDIUM,new_country_login,83.81,0.0052,0.9918,0.003,MEDIUM,34,"[{""feature"": ""hour_cos"", ""shap"": 2.548}, {""feature"": ""mfa_fail_count"", ""shap"": 0.5264}, {""feature"": ""peer_zscore"", ""shap"": -0.3247}]",ALLOW,アクセスを許可,LOW
2551e5db,kim_j,Kim Junho,Sales,2025-01-16T02:00:00,login,Japan,Tokyo,0,10.73,0,1,0,0.5,0.866,0,0,0,4,2.328,MEDIUM,password_reset_flood,74.01,0.0111,0.9875,0.0014,MEDIUM,30,"[{""feature"": ""hour_cos"", ""shap"": 2.5474}, {""feature"": ""mfa_fail_count"", ""shap"": 0.5395}, {""feature"": ""peer_zscore"", ""shap"": 0.3428}]",ALLOW,アクセスを許可,LOW
9d380683,kim_j,Kim Junho,Sales,2025-01-16T02:15:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,5,2.328,MEDIUM,password_reset_flood,68.49,0.0089,0.9893,0.0018,MEDIUM,28,"[{""feature"": ""hour_cos"", ""shap"": 2.5474}, {""feature"": ""mfa_fail_count"", ""shap"": 0.5395}, {""feature"": ""peer_zscore"", ""shap"": 0.315}]",ALLOW,アクセスを許可,LOW
2639e8f5,kim_j,Kim Junho,Sales,2025-01-16T02:30:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,6,2.328,MEDIUM,password_reset_flood,71.53,0.0093,0.9889,0.0018,MEDIUM,29,"[{""feature"": ""hour_cos"", ""shap"": 2.5474}, {""feature"": ""mfa_fail_count"", ""shap"": 0.5395}, {""feature"": ""peer_zscore"", ""shap"": 0.315}]",ALLOW,アクセスを許可,LOW
a664050a,park_s,Park Soyeon,Marketing,2025-01-16T08:10:00,login,Japan,Tokyo,0,13.78,0,1,0,0.866,-0.5,1,1,0,0,0.913,LOW,none,9.16,0.9992,0.0004,0.0004,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
85ac1571,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T08:30:00,login,Japan,Tokyo,0,15.97,0,1,0,0.866,-0.5,1,0,0,0,1.867,LOW,none,20.56,0.9987,0.0007,0.0005,LOW,8,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
992f65f8,kim_j,Kim Junho,Sales,2025-01-16T09:08:00,login,Japan,Tokyo,0,6.63,0,1,0,0.7071,-0.7071,1,0,0,6,2.328,LOW,none,57.55,0.9981,0.0011,0.0008,LOW,23,"[{""feature"": ""hour_cos"", ""shap"": 1.3295}, {""feature"": ""role_rank"", ""shap"": 1.0636}, {""feature"": ""role_escalation"", ""shap"": 0.2284}]",ALLOW,アクセスを許可,LOW
1fbfd15c,nakamura_a,Nakamura Aoi,DevOps,2025-01-16T09:20:00,login,Japan,Tokyo,0,22.82,0,1,0,0.7071,-0.7071,1,1,0,0,0.039,LOW,none,11.78,0.9993,0.0004,0.0004,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
2ae72994,yamada_r,Yamada Riko,HR,2025-01-16T10:19:00,login,Japan,Tokyo,0,18.03,0,1,0,0.5,-0.866,1,0,0,0,2.14,LOW,none,22.21,0.9986,0.0009,0.0006,LOW,9,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
68ea435d,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T10:45:00,login,Russia,Moscow,1,2.25,0,0,0,0.5,-0.866,1,3,1,0,1.867,HIGH,impossible_travel,88.69,0.021,0.0083,0.9707,HIGH,94,"[{""feature"": ""role_rank"", ""shap"": 2.1914}, {""feature"": ""hour_cos"", ""shap"": 0.4167}, {""feature"": ""role_escalation"", ""shap"": 0.3873}]",BLOCK,アクセス拒否,CRITICAL
1138f759,sato_m,Sato Miyuki,Finance,2025-01-16T10:45:00,login,Japan,Osaka,0,8.75,0,1,0,0.5,-0.866,1,1,0,0,1.021,LOW,none,5.67,0.9992,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
f30dcf3e,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T10:54:00,login,Japan,Tokyo,1,0.15,0,1,0,0.5,-0.866,1,1,0,0,1.867,LOW,none,55.71,0.9977,0.0011,0.0012,LOW,22,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1133}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
5323bef9,yamada_r,Yamada Riko,HR,2025-01-16T11:22:00,login,Japan,Tokyo,0,1.05,0,1,0,0.2588,-0.9659,1,0,0,0,2.14,LOW,none,18.69,0.9983,0.0009,0.0008,LOW,8,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
90bed409,park_s,Park Soyeon,Marketing,2025-01-16T12:41:00,login,Japan,Tokyo,0,4.52,0,1,0,0.0,-1.0,1,1,0,0,0.913,LOW,none,4.6,0.9993,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
651e3852,nakamura_a,Nakamura Aoi,DevOps,2025-01-16T13:25:00,login,Japan,Tokyo,0,4.08,0,1,0,-0.2588,-0.9659,1,1,0,0,0.039,LOW,none,3.28,0.9993,0.0003,0.0003,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
c9d7d757,ito_k,Ito Kenji,Finance,2025-01-16T13:38:00,login,Japan,Nagoya,0,21.83,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.29,LOW,none,18.08,0.9993,0.0003,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
c39c595e,chen_w,Chen Wei,Engineering,2025-01-16T14:39:00,login,Japan,Tokyo,0,20.48,0,1,0,-0.5,-0.866,1,1,0,0,0.836,LOW,none,11.06,0.9993,0.0003,0.0004,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3082}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
52965eeb,admin45,Admin User 45,IT Operations,2025-01-16T15:01:00,login,Japan,Tokyo,0,30.68,0,1,0,-0.7071,-0.7071,1,1,0,0,1.307,LOW,none,31.78,0.9991,0.0005,0.0004,LOW,13,"[{""feature"": ""hour_cos"", ""shap"": 1.3142}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
2cdd7806,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T15:13:00,login,Japan,Tokyo,0,4.32,0,1,0,-0.7071,-0.7071,1,1,0,0,1.867,LOW,none,15.15,0.9988,0.0006,0.0005,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
e4a45c2e,kim_j,Kim Junho,Sales,2025-01-16T15:33:00,login,Japan,Tokyo,0,6.42,0,1,0,-0.7071,-0.7071,1,1,1,6,2.328,LOW,none,70.22,0.996,0.0018,0.0022,LOW,28,"[{""feature"": ""hour_cos"", ""shap"": 1.2528}, {""feature"": ""role_rank"", ""shap"": 1.0813}, {""feature"": ""role_escalation"", ""shap"": -0.4782}]",ALLOW,アクセスを許可,LOW
94171262,yamada_r,Yamada Riko,HR,2025-01-16T17:00:00,login,Japan,Tokyo,0,5.63,0,1,0,-0.9659,-0.2588,1,4,1,0,2.14,HIGH,privilege_escalation,70.01,0.0174,0.0087,0.9739,HIGH,86,"[{""feature"": ""role_rank"", ""shap"": 2.2064}, {""feature"": ""hour_cos"", ""shap"": 0.4015}, {""feature"": ""role_escalation"", ""shap"": 0.3734}]",BLOCK,アクセス拒否,CRITICAL
36a43d8d,chen_w,Chen Wei,Engineering,2025-01-16T17:21:00,login,Japan,Tokyo,0,2.7,0,1,0,-0.9659,-0.2588,1,0,0,0,0.836,LOW,none,9.48,0.9984,0.0007,0.0009,LOW,4,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
94ce1103,suzuki_t,Suzuki Takeshi,Engineering,2025-01-16T17:37:00,login,Japan,Tokyo,0,27.45,0,1,0,-0.9659,-0.2588,1,0,0,0,-1.225,LOW,none,36.68,0.9984,0.0007,0.0009,LOW,15,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5678}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
a858d63f,sato_m,Sato Miyuki,Finance,2025-01-16T18:22:00,login,Japan,Osaka,0,7.62,0,1,0,-1.0,-0.0,1,1,0,0,1.021,LOW,none,15.95,0.9984,0.0009,0.0007,LOW,6,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
3fda6be7,park_s,Park Soyeon,Marketing,2025-01-16T18:25:00,login,Japan,Tokyo,0,5.73,0,1,0,-1.0,-0.0,1,1,0,0,0.913,LOW,none,12.2,0.9984,0.0009,0.0007,LOW,5,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
cdd79028,kim_j,Kim Junho,Sales,2025-01-16T18:33:00,login,Japan,Tokyo,0,3.0,0,1,0,-1.0,-0.0,1,0,0,6,2.328,LOW,none,65.85,0.9963,0.0024,0.0013,LOW,26,"[{""feature"": ""role_rank"", ""shap"": 1.0434}, {""feature"": ""hour_cos"", ""shap"": 0.4602}, {""feature"": ""role_escalation"", ""shap"": 0.2284}]",ALLOW,アクセスを許可,LOW
1776f920,yamada_r,Yamada Riko,HR,2025-01-16T18:35:00,login,Japan,Tokyo,0,1.58,0,1,0,-1.0,-0.0,1,0,0,0,2.14,LOW,none,30.46,0.997,0.0018,0.0012,LOW,12,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4562}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
8454136b,chen_w,Chen Wei,Engineering,2025-01-16T18:49:00,login,Japan,Tokyo,0,1.47,0,1,0,-1.0,-0.0,1,0,0,0,0.836,LOW,none,16.34,0.9982,0.0009,0.0009,LOW,7,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4562}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
28bc7720,admin45,Admin User 45,IT Operations,2025-01-16T22:00:00,login,Japan,Tokyo,0,6.98,1,0,0,-0.5,0.866,0,3,1,0,1.307,MEDIUM,mfa_brute_force,80.82,0.0039,0.9831,0.013,MEDIUM,33,"[{""feature"": ""hour_cos"", ""shap"": 2.548}, {""feature"": ""mfa_fail_count"", ""shap"": 0.6948}, {""feature"": ""is_business_hours"", ""shap"": 0.3086}]",ALLOW,アクセスを許可,LOW
7fc19473,admin45,Admin User 45,IT Operations,2025-01-16T22:02:00,login,Japan,Tokyo,0,0.03,2,0,0,-0.5,0.866,0,3,1,0,1.307,MEDIUM,mfa_brute_force,73.78,0.0062,0.9176,0.0761,MEDIUM,34,"[{""feature"": ""hour_cos"", ""shap"": 2.4369}, {""feature"": ""is_business_hours"", ""shap"": 0.2853}, {""feature"": ""mfa_fail_count"", ""shap"": 0.176}]",ALLOW,アクセスを許可,LOW
605e82eb,admin45,Admin User 45,IT Operations,2025-01-16T22:04:00,login,Japan,Tokyo,0,0.03,3,0,0,-0.5,0.866,0,3,1,0,1.307,HIGH,mfa_brute_force,74.59,0.0049,0.0262,0.9689,HIGH,88,"[{""feature"": ""role_rank"", ""shap"": 2.179}, {""feature"": ""mfa_fail_count"", ""shap"": 0.9995}, {""feature"": ""role_escalation"", ""shap"": 0.3965}]",BLOCK,アクセス拒否,CRITICAL
1958be2b,admin45,Admin User 45,IT Operations,2025-01-16T22:06:00,login,Japan,Tokyo,0,0.03,4,0,0,-0.5,0.866,0,3,1,0,1.307,HIGH,mfa_brute_force,77.37,0.0047,0.025,0.9703,HIGH,89,"[{""feature"": ""role_rank"", ""shap"": 2.1879}, {""feature"": ""mfa_fail_count"", ""shap"": 1.0398}, {""feature"": ""role_escalation"", ""shap"": 0.3965}]",BLOCK,アクセス拒否,CRITICAL
cd2588b1,admin45,Admin User 45,IT Operations,2025-01-16T22:08:00,login,Japan,Tokyo,0,0.03,5,0,0,-0.5,0.866,0,3,1,0,1.307,HIGH,mfa_brute_force,81.82,0.0047,0.025,0.9703,HIGH,91,"[{""feature"": ""role_rank"", ""shap"": 2.1879}, {""feature"": ""mfa_fail_count"", ""shap"": 1.0398}, {""feature"": ""role_escalation"", ""shap"": 0.3965}]",BLOCK,アクセス拒否,CRITICAL
2a89f9f8,kim_j,Kim Junho,Sales,2025-01-17T08:03:00,login,Japan,Tokyo,0,13.5,0,1,0,0.866,-0.5,1,1,1,6,-0.582,LOW,none,68.78,0.9975,0.001,0.0015,LOW,28,"[{""feature"": ""hour_cos"", ""shap"": 1.2572}, {""feature"": ""role_rank"", ""shap"": 1.0636}, {""feature"": ""role_escalation"", ""shap"": -0.4641}]",ALLOW,アクセスを許可,LOW
5c0aab69,suzuki_t,Suzuki Takeshi,Engineering,2025-01-17T08:25:00,login,Japan,Tokyo,0,14.8,0,1,0,0.866,-0.5,1,0,0,0,-0.195,LOW,none,13.56,0.9993,0.0004,0.0004,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
7d8e469f,admin45,Admin User 45,IT Operations,2025-01-17T09:25:00,login,Japan,Tokyo,0,11.28,0,1,0,0.7071,-0.7071,1,0,0,0,-0.496,LOW,none,12.29,0.9993,0.0004,0.0004,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
97936bde,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T10:20:00,login,Japan,Tokyo,0,20.92,0,1,0,0.5,-0.866,1,0,0,0,1.215,LOW,none,10.48,0.9991,0.0004,0.0004,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
7dfc88b0,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-17T11:09:00,login,Japan,Tokyo,0,19.93,0,1,0,0.2588,-0.9659,1,0,0,0,-0.195,LOW,none,7.56,0.9993,0.0003,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
d770fde6,suzuki_t,Suzuki Takeshi,Engineering,2025-01-17T12:04:00,login,Japan,Tokyo,0,3.65,0,1,0,0.0,-1.0,1,1,0,0,-0.195,LOW,none,7.8,0.9993,0.0003,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
6f4d4cb0,ito_k,Ito Kenji,Finance,2025-01-17T13:51:00,login,Japan,Nagoya,0,24.22,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.29,LOW,none,19.53,0.9993,0.0003,0.0004,LOW,8,"[{""feature"": ""hour_cos"", ""shap"": 1.3089}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
3015cba1,sato_m,Sato Miyuki,Finance,2025-01-17T13:59:00,login,Japan,Osaka,0,19.62,0,1,0,-0.2588,-0.9659,1,0,0,0,-1.29,LOW,none,16.9,0.9993,0.0003,0.0003,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
386dbd93,yamada_r,Yamada Riko,HR,2025-01-17T14:08:00,login,Japan,Tokyo,0,19.55,0,1,0,-0.5,-0.866,1,1,0,0,-1.637,LOW,none,27.98,0.9993,0.0003,0.0004,LOW,11,"[{""feature"": ""hour_cos"", ""shap"": 1.3082}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
60bc8e75,chen_w,Chen Wei,Engineering,2025-01-17T14:23:00,login,Japan,Tokyo,0,19.57,0,1,0,-0.5,-0.866,1,1,0,0,-0.195,LOW,none,9.72,0.9993,0.0003,0.0004,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3082}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
4e772db7,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-17T14:55:00,login,Japan,Tokyo,0,3.77,0,1,0,-0.5,-0.866,1,0,0,0,-0.195,LOW,none,5.18,0.9993,0.0003,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3082}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
00348933,admin45,Admin User 45,IT Operations,2025-01-17T16:29:00,login,Japan,Tokyo,0,7.07,0,1,0,-0.866,-0.5,1,1,0,0,-0.496,LOW,none,12.93,0.9993,0.0003,0.0003,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
0f0fae43,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T16:34:00,login,Japan,Tokyo,0,6.23,0,1,0,-0.866,-0.5,1,1,0,0,1.215,LOW,none,7.61,0.9992,0.0004,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
4c9a38f8,park_s,Park Soyeon,Marketing,2025-01-17T17:32:00,login,Japan,Tokyo,0,23.12,0,1,0,-0.9659,-0.2588,1,0,0,0,-1.278,LOW,none,31.33,0.9984,0.0007,0.0009,LOW,13,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5678}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
54dfa7d0,chen_w,Chen Wei,Engineering,2025-01-17T17:43:00,login,Japan,Tokyo,0,3.33,0,1,0,-0.9659,-0.2588,1,0,0,0,-0.195,LOW,none,10.69,0.9984,0.0007,0.0009,LOW,4,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
2c41a6ae,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T17:47:00,login,Japan,Tokyo,0,1.22,0,1,0,-0.9659,-0.2588,1,1,0,0,1.215,LOW,none,12.02,0.9976,0.0009,0.0015,LOW,5,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5721}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
16c38e7d,kim_j,Kim Junho,Sales,2025-01-17T18:43:00,login,Japan,Tokyo,0,10.67,0,1,0,-1.0,-0.0,1,1,1,6,-0.582,LOW,none,69.79,0.9957,0.0022,0.002,LOW,28,"[{""feature"": ""role_rank"", ""shap"": 1.0434}, {""feature"": ""role_escalation"", ""shap"": -0.4641}, {""feature"": ""hour_cos"", ""shap"": 0.3879}]",ALLOW,アクセスを許可,LOW
470a99b7,admin45,Admin User 45,IT Operations,2025-01-18T08:36:00,login,Japan,Tokyo,0,16.12,0,1,0,0.866,-0.5,1,0,0,0,-0.947,LOW,none,22.76,0.9993,0.0004,0.0004,LOW,9,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
19a7da39,park_s,Park Soyeon,Marketing,2025-01-18T09:22:00,login,Japan,Tokyo,0,15.83,0,1,0,0.7071,-0.7071,1,1,0,0,0.913,LOW,none,5.35,0.9992,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
b0b1e75c,park_s,Park Soyeon,Marketing,2025-01-18T10:18:00,login,Japan,Tokyo,0,0.93,0,1,0,0.5,-0.866,1,1,0,0,0.913,LOW,none,3.2,0.9989,0.0005,0.0006,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
e71ceb41,sato_m,Sato Miyuki,Finance,2025-01-18T10:33:00,login,Japan,Osaka,0,20.57,0,1,0,0.5,-0.866,1,0,0,0,1.021,LOW,none,7.2,0.9992,0.0004,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
52c3843e,yamada_r,Yamada Riko,HR,2025-01-18T11:35:00,login,Japan,Tokyo,0,21.45,0,1,0,0.2588,-0.9659,1,1,0,0,0.881,LOW,none,9.3,0.9992,0.0004,0.0004,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
c38a0b61,ito_k,Ito Kenji,Finance,2025-01-18T11:52:00,login,Japan,Nagoya,0,22.02,0,1,0,0.2588,-0.9659,1,1,0,0,-1.29,LOW,none,17.91,0.9993,0.0003,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
