session_id,user_id,user_name,department,timestamp,hour_of_day,event_type,source_ip,city,country,latitude,longitude,device_id,is_known_device,role_requested,role_rank,mfa_failed,mfa_success,password_reset,anomaly_type,risk_label
27137938,sato_m,Sato Miyuki,Finance,2025-01-13T09:30:00,9,login,126.1.204.71,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
36f9b8eb,ito_k,Ito Kenji,Finance,2025-01-13T09:32:00,9,login,119.2.225.197,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,editor,1,0,1,0,none,LOW
2a881355,admin45,Admin User 45,IT Operations,2025-01-13T09:39:00,9,login,103.5.149.142,Tokyo,Japan,35.6762,139.6503,cf938fba,True,editor,1,0,1,0,none,LOW
5e8cfa69,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-13T10:15:00,10,login,103.5.66.51,Tokyo,Japan,35.6762,139.6503,4d915325,True,viewer,0,0,1,0,none,LOW
b4e211a8,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-13T10:38:00,10,login,103.5.46.244,Tokyo,Japan,35.6762,139.6503,4d915325,True,viewer,0,0,1,0,none,LOW
865142a0,nakamura_a,Nakamura Aoi,DevOps,2025-01-13T10:38:00,10,login,103.5.42.47,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,viewer,0,0,1,0,none,LOW
10b5da08,ito_k,Ito Kenji,Finance,2025-01-13T11:14:00,11,login,119.2.20.76,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,viewer,0,0,1,0,none,LOW
12d3206e,yamada_r,Yamada Riko,HR,2025-01-13T12:24:00,12,login,103.5.174.154,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
758c5614,park_s,Park Soyeon,Marketing,2025-01-13T13:19:00,13,login,103.5.88.243,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,viewer,0,0,1,0,none,LOW
2aa750e0,nakamura_a,Nakamura Aoi,DevOps,2025-01-13T13:43:00,13,login,103.5.157.73,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
d5737c76,kim_j,Kim Junho,Sales,2025-01-13T13:45:00,13,login,103.5.11.64,Tokyo,Japan,35.6762,139.6503,f2449edb,True,viewer,0,0,1,0,none,LOW
57e5a83b,chen_w,Chen Wei,Engineering,2025-01-13T14:41:00,14,login,103.5.172.180,Tokyo,Japan,35.6762,139.6503,1dc11660,True,viewer,0,0,1,0,none,LOW
d4c4d21b,yamada_r,Yamada Riko,HR,2025-01-13T15:28:00,15,login,103.5.96.235,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,editor,1,0,1,0,none,LOW
395d3c36,kim_j,Kim Junho,Sales,2025-01-13T16:09:00,16,login,103.5.27.208,Tokyo,Japan,35.6762,139.6503,f2449edb,True,editor,1,0,1,0,none,LOW
0b03a881,sato_m,Sato Miyuki,Finance,2025-01-13T17:03:00,17,login,126.1.80.119,Osaka,Japan,34.6937,135.5023,a9e93c52,True,viewer,0,0,1,0,none,LOW
8ab8c8f1,nakamura_a,Nakamura Aoi,DevOps,2025-01-13T17:51:00,17,login,103.5.12.106,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
6d231f64,suzuki_t,Suzuki Takeshi,Engineering,2025-01-13T18:09:00,18,login,103.5.248.168,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
06ad79e1,suzuki_t,Suzuki Takeshi,Engineering,2025-01-13T18:24:00,18,login,103.5.186.219,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
433ff28a,chen_w,Chen Wei,Engineering,2025-01-13T18:25:00,18,login,103.5.80.144,Tokyo,Japan,35.6762,139.6503,e60fd493,True,viewer,0,0,1,0,none,LOW
ab970f83,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-13T18:31:00,18,login,103.5.175.237,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
2be4c89b,sato_m,Sato Miyuki,Finance,2025-01-13T18:40:00,18,login,126.1.39.113,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
c67dbd24,suzuki_t,Suzuki Takeshi,Engineering,2025-01-13T18:58:00,18,login,103.5.21.150,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,editor,1,0,1,0,none,LOW
b1eacb99,chen_w,Chen Wei,Engineering,2025-01-13T18:58:00,18,login,103.5.131.93,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
1f1ee4bf,ito_k,Ito Kenji,Finance,2025-01-14T08:39:00,8,login,119.2.147.107,Nagoya,Japan,35.1815,136.9066,00aec655,True,viewer,0,0,1,0,none,LOW
8ef989a7,ito_k,Ito Kenji,Finance,2025-01-14T08:40:00,8,login,119.2.75.110,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,viewer,0,0,1,0,none,LOW
48f9f9c3,suzuki_t,Suzuki Takeshi,Engineering,2025-01-14T08:57:00,8,login,103.5.66.56,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,viewer,0,0,1,0,none,LOW
173f18b8,sato_m,Sato Miyuki,Finance,2025-01-14T10:55:00,10,login,126.1.165.124,Osaka,Japan,34.6937,135.5023,a9e93c52,True,viewer,0,0,1,0,none,LOW
d0fc5e0a,yamada_r,Yamada Riko,HR,2025-01-14T11:01:00,11,login,103.5.215.183,Tokyo,Japan,35.6762,139.6503,22081100,True,viewer,0,0,1,0,none,LOW
e6cdf682,park_s,Park Soyeon,Marketing,2025-01-14T12:07:00,12,login,103.5.108.164,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,viewer,0,0,1,0,none,LOW
c94ff133,admin45,Admin User 45,IT Operations,2025-01-14T12:28:00,12,login,103.5.24.243,Tokyo,Japan,35.6762,139.6503,71edf8be,True,editor,1,0,1,0,none,LOW
cf3240d4,sato_m,Sato Miyuki,Finance,2025-01-14T13:35:00,13,login,126.1.73.22,Osaka,Japan,34.6937,135.5023,07614c6e,True,viewer,0,0,1,0,none,LOW
82cbdcad,suzuki_t,Suzuki Takeshi,Engineering,2025-01-14T13:50:00,13,login,103.5.10.74,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,viewer,0,0,1,0,none,LOW
4e3392e8,ito_k,Ito Kenji,Finance,2025-01-14T15:04:00,15,login,119.2.153.138,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,editor,1,0,1,0,none,LOW
c49bb4ce,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-14T15:14:00,15,login,103.5.248.208,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
ed1986b6,suzuki_t,Suzuki Takeshi,Engineering,2025-01-14T15:44:00,15,login,103.5.115.158,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,editor,1,0,1,0,none,LOW
07b012da,kim_j,Kim Junho,Sales,2025-01-14T15:56:00,15,login,103.5.107.14,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
1058d2e1,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-14T15:57:00,15,login,103.5.174.243,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
0dfb91bd,yamada_r,Yamada Riko,HR,2025-01-14T16:23:00,16,login,103.5.21.96,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,editor,1,0,1,0,none,LOW
c10cf4a9,sato_m,Sato Miyuki,Finance,2025-01-14T16:26:00,16,login,126.1.206.155,Osaka,Japan,34.6937,135.5023,07614c6e,True,viewer,0,0,1,0,none,LOW
b1f38cf5,chen_w,Chen Wei,Engineering,2025-01-14T16:46:00,16,login,103.5.199.74,Tokyo,Japan,35.6762,139.6503,1dc11660,True,viewer,0,0,1,0,none,LOW
6a19940d,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-14T17:28:00,17,login,103.5.200.98,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
cfbe9a63,nakamura_a,Nakamura Aoi,DevOps,2025-01-14T18:42:00,18,login,103.5.18.245,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
0b937b50,chen_w,Chen Wei,Engineering,2025-01-15T08:04:00,8,login,103.5.132.206,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
d1bdeb12,admin45,Admin User 45,IT Operations,2025-01-15T08:18:00,8,login,103.5.203.52,Tokyo,Japan,35.6762,139.6503,71edf8be,True,viewer,0,0,1,0,none,LOW
102d03e8,admin45,Admin User 45,IT Operations,2025-01-15T08:20:00,8,login,103.5.254.209,Tokyo,Japan,35.6762,139.6503,cf938fba,True,editor,1,0,1,0,none,LOW
b3c37331,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-15T08:22:00,8,login,103.5.62.188,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
c75a9afe,park_s,Park Soyeon,Marketing,2025-01-15T08:38:00,8,login,103.5.243.95,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,editor,1,0,1,0,none,LOW
7a4cf531,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-15T08:40:00,8,login,103.5.65.192,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
f2a2dd38,kim_j,Kim Junho,Sales,2025-01-15T08:55:00,8,login,103.5.32.205,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
23415086,nakamura_a,Nakamura Aoi,DevOps,2025-01-15T10:31:00,10,login,103.5.68.199,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,viewer,0,0,1,0,none,LOW
3ddd49c8,suzuki_t,Suzuki Takeshi,Engineering,2025-01-15T10:34:00,10,login,103.5.27.21,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
a8492fee,yamada_r,Yamada Riko,HR,2025-01-15T13:11:00,13,login,103.5.95.237,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
3b6d96c6,kim_j,Kim Junho,Sales,2025-01-15T13:27:00,13,login,103.5.230.245,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
496d0a83,chen_w,Chen Wei,Engineering,2025-01-15T13:39:00,13,login,103.5.164.251,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
f6e61350,suzuki_t,Suzuki Takeshi,Engineering,2025-01-15T13:42:00,13,login,103.5.115.155,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
9a8f64cb,suzuki_t,Suzuki Takeshi,Engineering,2025-01-15T14:10:00,14,login,103.5.115.11,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
d558affd,ito_k,Ito Kenji,Finance,2025-01-15T14:20:00,14,login,119.2.246.30,Nagoya,Japan,35.1815,136.9066,00aec655,True,viewer,0,0,1,0,none,LOW
5a8337f5,park_s,Park Soyeon,Marketing,2025-01-15T15:02:00,15,login,103.5.61.200,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,viewer,0,0,1,0,none,LOW
a592d035,kim_j,Kim Junho,Sales,2025-01-15T15:16:00,15,login,103.5.74.92,Tokyo,Japan,35.6762,139.6503,f2449edb,True,viewer,0,0,1,0,none,LOW
de419bcc,sato_m,Sato Miyuki,Finance,2025-01-15T15:40:00,15,login,126.1.17.184,Osaka,Japan,34.6937,135.5023,07614c6e,True,viewer,0,0,1,0,none,LOW
be30fff4,ito_k,Ito Kenji,Finance,2025-01-15T15:48:00,15,login,119.2.136.94,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,viewer,0,0,1,0,none,LOW
34cc2e44,yamada_r,Yamada Riko,HR,2025-01-15T16:17:00,16,login,103.5.21.111,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,editor,1,0,1,0,none,LOW
2546fcc1,sato_m,Sato Miyuki,Finance,2025-01-15T16:21:00,16,login,126.1.252.179,Osaka,Japan,34.6937,135.5023,07614c6e,True,editor,1,0,1,0,none,LOW
16d55ecc,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-15T16:32:00,16,login,103.5.224.121,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
8c82ea04,sato_m,Sato Miyuki,Finance,2025-01-15T18:06:00,18,login,126.1.12.91,Osaka,Japan,34.6937,135.5023,a9e93c52,True,viewer,0,0,1,0,none,LOW
91289696,chen_w,Chen Wei,Engineering,2025-01-15T18:10:00,18,login,103.5.218.156,Tokyo,Japan,35.6762,139.6503,e60fd493,True,viewer,0,0,1,0,none,LOW
91cd8625,park_s,Park Soyeon,Marketing,2025-01-15T18:23:00,18,login,103.5.244.146,Tokyo,Japan,35.6762,139.6503,e8096f19,True,editor,1,0,1,0,none,LOW
62a7d899,sato_m,Sato Miyuki,Finance,2025-01-16T02:00:00,2,login,175.125.203.36,Seoul,South Korea,37.5665,126.978,1aca23a0,False,manager,2,0,1,0,new_country_login,MEDIUM
2551e5db,kim_j,Kim Junho,Sales,2025-01-16T02:00:00,2,login,103.5.197.248,Tokyo,Japan,35.6762,139.6503,f2449edb,True,viewer,0,0,1,1,password_reset_flood,MEDIUM
9d380683,kim_j,Kim Junho,Sales,2025-01-16T02:15:00,2,login,103.5.111.129,Tokyo,Japan,35.6762,139.6503,f2449edb,True,viewer,0,0,1,1,password_reset_flood,MEDIUM
2639e8f5,kim_j,Kim Junho,Sales,2025-01-16T02:30:00,2,login,103.5.213.32,Tokyo,Japan,35.6762,139.6503,f2449edb,True,viewer,0,0,1,1,password_reset_flood,MEDIUM
a664050a,park_s,Park Soyeon,Marketing,2025-01-16T08:10:00,8,login,103.5.124.119,Tokyo,Japan,35.6762,139.6503,e8096f19,True,editor,1,0,1,0,none,LOW
85ac1571,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T08:30:00,8,login,103.5.23.208,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,viewer,0,0,1,0,none,LOW
992f65f8,kim_j,Kim Junho,Sales,2025-01-16T09:08:00,9,login,103.5.116.120,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
1fbfd15c,nakamura_a,Nakamura Aoi,DevOps,2025-01-16T09:20:00,9,login,103.5.32.69,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
2ae72994,yamada_r,Yamada Riko,HR,2025-01-16T10:19:00,10,login,103.5.83.240,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,viewer,0,0,1,0,none,LOW
68ea435d,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T10:45:00,10,login,77.88.175.248,Moscow,Russia,55.7558,37.6173,41c049f1,False,admin,3,0,1,0,impossible_travel,HIGH
1138f759,sato_m,Sato Miyuki,Finance,2025-01-16T10:45:00,10,login,126.1.131.58,Osaka,Japan,34.6937,135.5023,07614c6e,True,editor,1,0,1,0,none,LOW
f30dcf3e,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T10:54:00,10,login,103.5.45.231,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
5323bef9,yamada_r,Yamada Riko,HR,2025-01-16T11:22:00,11,login,103.5.65.51,Tokyo,Japan,35.6762,139.6503,22081100,True,viewer,0,0,1,0,none,LOW
90bed409,park_s,Park Soyeon,Marketing,2025-01-16T12:41:00,12,login,103.5.63.207,Tokyo,Japan,35.6762,139.6503,e8096f19,True,editor,1,0,1,0,none,LOW
651e3852,nakamura_a,Nakamura Aoi,DevOps,2025-01-16T13:25:00,13,login,103.5.132.144,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
c9d7d757,ito_k,Ito Kenji,Finance,2025-01-16T13:38:00,13,login,119.2.221.184,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,editor,1,0,1,0,none,LOW
c39c595e,chen_w,Chen Wei,Engineering,2025-01-16T14:39:00,14,login,103.5.228.161,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
52965eeb,admin45,Admin User 45,IT Operations,2025-01-16T15:01:00,15,login,103.5.120.206,Tokyo,Japan,35.6762,139.6503,cf938fba,True,editor,1,0,1,0,none,LOW
2cdd7806,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T15:13:00,15,login,103.5.52.32,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
e4a45c2e,kim_j,Kim Junho,Sales,2025-01-16T15:33:00,15,login,103.5.211.148,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
94171262,yamada_r,Yamada Riko,HR,2025-01-16T17:00:00,17,login,103.5.129.165,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,super_admin,4,0,1,0,privilege_escalation,HIGH
36a43d8d,chen_w,Chen Wei,Engineering,2025-01-16T17:21:00,17,login,103.5.21.12,Tokyo,Japan,35.6762,139.6503,e60fd493,True,viewer,0,0,1,0,none,LOW
94ce1103,suzuki_t,Suzuki Takeshi,Engineering,2025-01-16T17:37:00,17,login,103.5.169.160,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,viewer,0,0,1,0,none,LOW
a858d63f,sato_m,Sato Miyuki,Finance,2025-01-16T18:22:00,18,login,126.1.229.77,Osaka,Japan,34.6937,135.5023,07614c6e,True,editor,1,0,1,0,none,LOW
3fda6be7,park_s,Park Soyeon,Marketing,2025-01-16T18:25:00,18,login,103.5.19.177,Tokyo,Japan,35.6762,139.6503,e8096f19,True,editor,1,0,1,0,none,LOW
cdd79028,kim_j,Kim Junho,Sales,2025-01-16T18:33:00,18,login,103.5.225.213,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
1776f920,yamada_r,Yamada Riko,HR,2025-01-16T18:35:00,18,login,103.5.161.78,Tokyo,Japan,35.6762,139.6503,22081100,True,viewer,0,0,1,0,none,LOW
8454136b,chen_w,Chen Wei,Engineering,2025-01-16T18:49:00,18,login,103.5.197.147,Tokyo,Japan,35.6762,139.6503,1dc11660,True,viewer,0,0,1,0,none,LOW
28bc7720,admin45,Admin User 45,IT Operations,2025-01-16T22:00:00,22,login,103.5.252.142,Tokyo,Japan,35.6762,139.6503,6917d3c9,False,admin,3,1,0,0,mfa_brute_force,MEDIUM
7fc19473,admin45,Admin User 45,IT Operations,2025-01-16T22:02:00,22,login,103.5.34.157,Tokyo,Japan,35.6762,139.6503,16530f87,False,admin,3,2,0,0,mfa_brute_force,MEDIUM
605e82eb,admin45,Admin User 45,IT Operations,2025-01-16T22:04:00,22,login,103.5.227.23,Tokyo,Japan,35.6762,139.6503,20603b01,False,admin,3,3,0,0,mfa_brute_force,HIGH
1958be2b,admin45,Admin User 45,IT Operations,2025-01-16T22:06:00,22,login,103.5.17.80,Tokyo,Japan,35.6762,139.6503,065b647a,False,admin,3,4,0,0,mfa_brute_force,HIGH
cd2588b1,admin45,Admin User 45,IT Operations,2025-01-16T22:08:00,22,login,103.5.102.184,Tokyo,Japan,35.6762,139.6503,4f42a881,False,admin,3,5,0,0,mfa_brute_force,HIGH
2a89f9f8,kim_j,Kim Junho,Sales,2025-01-17T08:03:00,8,login,103.5.153.226,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
5c0aab69,suzuki_t,Suzuki Takeshi,Engineering,2025-01-17T08:25:00,8,login,103.5.93.142,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,viewer,0,0,1,0,none,LOW
7d8e469f,admin45,Admin User 45,IT Operations,2025-01-17T09:25:00,9,login,103.5.56.150,Tokyo,Japan,35.6762,139.6503,cf938fba,True,viewer,0,0,1,0,none,LOW
97936bde,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T10:20:00,10,login,103.5.101.254,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,viewer,0,0,1,0,none,LOW
7dfc88b0,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-17T11:09:00,11,login,103.5.75.243,Tokyo,Japan,35.6762,139.6503,4d915325,True,viewer,0,0,1,0,none,LOW
d770fde6,suzuki_t,Suzuki Takeshi,Engineering,2025-01-17T12:04:00,12,login,103.5.196.141,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
6f4d4cb0,ito_k,Ito Kenji,Finance,2025-01-17T13:51:00,13,login,119.2.39.156,Nagoya,Japan,35.1815,136.9066,00aec655,True,editor,1,0,1,0,none,LOW
3015cba1,sato_m,Sato Miyuki,Finance,2025-01-17T13:59:00,13,login,126.1.196.41,Osaka,Japan,34.6937,135.5023,a9e93c52,True,viewer,0,0,1,0,none,LOW
386dbd93,yamada_r,Yamada Riko,HR,2025-01-17T14:08:00,14,login,103.5.196.104,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
60bc8e75,chen_w,Chen Wei,Engineering,2025-01-17T14:23:00,14,login,103.5.194.37,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
4e772db7,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-17T14:55:00,14,login,103.5.247.222,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,viewer,0,0,1,0,none,LOW
00348933,admin45,Admin User 45,IT Operations,2025-01-17T16:29:00,16,login,103.5.128.6,Tokyo,Japan,35.6762,139.6503,cf938fba,True,editor,1,0,1,0,none,LOW
0f0fae43,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T16:34:00,16,login,103.5.122.209,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,editor,1,0,1,0,none,LOW
4c9a38f8,park_s,Park Soyeon,Marketing,2025-01-17T17:32:00,17,login,103.5.12.10,Tokyo,Japan,35.6762,139.6503,e8096f19,True,viewer,0,0,1,0,none,LOW
54dfa7d0,chen_w,Chen Wei,Engineering,2025-01-17T17:43:00,17,login,103.5.250.25,Tokyo,Japan,35.6762,139.6503,e60fd493,True,viewer,0,0,1,0,none,LOW
2c41a6ae,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T17:47:00,17,login,103.5.130.213,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,editor,1,0,1,0,none,LOW
16c38e7d,kim_j,Kim Junho,Sales,2025-01-17T18:43:00,18,login,103.5.138.3,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
470a99b7,admin45,Admin User 45,IT Operations,2025-01-18T08:36:00,8,login,103.5.5.113,Tokyo,Japan,35.6762,139.6503,71edf8be,True,viewer,0,0,1,0,none,LOW
19a7da39,park_s,Park Soyeon,Marketing,2025-01-18T09:22:00,9,login,103.5.192.123,Tokyo,Japan,35.6762,139.6503,e8096f19,True,editor,1,0,1,0,none,LOW
b0b1e75c,park_s,Park Soyeon,Marketing,2025-01-18T10:18:00,10,login,103.5.245.183,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,editor,1,0,1,0,none,LOW
e71ceb41,sato_m,Sato Miyuki,Finance,2025-01-18T10:33:00,10,login,126.1.211.175,Osaka,Japan,34.6937,135.5023,a9e93c52,True,viewer,0,0,1,0,none,LOW
52c3843e,yamada_r,Yamada Riko,HR,2025-01-18T11:35:00,11,login,103.5.135.97,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
c38a0b61,ito_k,Ito Kenji,Finance,2025-01-18T11:52:00,11,login,119.2.36.28,Nagoya,Japan,35.1815,136.9066,00aec655,True,editor,1,0,1,0,none,LOW
30c4dc1e,suzuki_t,Suzuki Takeshi,Engineering,2025-01-18T12:35:00,12,login,103.5.242.250,Tokyo,Japan,35.6762,139.6503,9328b483,True,viewer,0,0,1,0,none,LOW
a35116af,chen_w,Chen Wei,Engineering,2025-01-18T12:45:00,12,login,103.5.82.123,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
b9f69ebf,yamada_r,Yamada Riko,HR,2025-01-18T13:11:00,13,login,103.5.140.91,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
f2ad359b,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-18T13:21:00,13,login,103.5.150.79,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
e9c152e6,chen_w,Chen Wei,Engineering,2025-01-18T13:35:00,13,login,103.5.32.147,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
b092e214,nakamura_a,Nakamura Aoi,DevOps,2025-01-18T13:45:00,13,login,103.5.175.198,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,viewer,0,0,1,0,none,LOW
347259b9,kim_j,Kim Junho,Sales,2025-01-18T14:09:00,14,login,103.5.106.129,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
0242fae0,nakamura_a,Nakamura Aoi,DevOps,2025-01-18T16:14:00,16,login,103.5.26.106,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,viewer,0,0,1,0,none,LOW
fe6889af,park_s,Park Soyeon,Marketing,2025-01-18T16:24:00,16,login,103.5.245.198,Tokyo,Japan,35.6762,139.6503,e8096f19,True,editor,1,0,1,0,none,LOW
d45a6f6a,nakamura_a,Nakamura Aoi,DevOps,2025-01-18T17:15:00,17,login,103.5.172.232,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,viewer,0,0,1,0,none,LOW
cd591f33,sato_m,Sato Miyuki,Finance,2025-01-18T17:36:00,17,login,126.1.150.123,Osaka,Japan,34.6937,135.5023,07614c6e,True,viewer,0,0,1,0,none,LOW
e961d9fa,kim_j,Kim Junho,Sales,2025-01-18T17:58:00,17,login,103.5.181.36,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
3cc5b1b8,sato_m,Sato Miyuki,Finance,2025-01-18T18:01:00,18,login,126.1.248.168,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
3b8596bd,yamada_r,Yamada Riko,HR,2025-01-18T18:49:00,18,login,103.5.50.246,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
37aaedef,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-19T08:35:00,8,login,103.5.168.240,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
eab6c92b,park_s,Park Soyeon,Marketing,2025-01-19T08:42:00,8,login,103.5.79.41,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,editor,1,0,1,0,none,LOW
cb273a27,admin45,Admin User 45,IT Operations,2025-01-19T08:58:00,8,login,103.5.226.215,Tokyo,Japan,35.6762,139.6503,71edf8be,True,editor,1,0,1,0,none,LOW
8e514bbe,admin45,Admin User 45,IT Operations,2025-01-19T10:59:00,10,login,103.5.202.127,Tokyo,Japan,35.6762,139.6503,71edf8be,True,editor,1,0,1,0,none,LOW
add77014,admin45,Admin User 45,IT Operations,2025-01-19T10:59:00,10,login,103.5.3.77,Tokyo,Japan,35.6762,139.6503,cf938fba,True,viewer,0,0,1,0,none,LOW
74852bd0,chen_w,Chen Wei,Engineering,2025-01-19T11:28:00,11,login,103.5.78.150,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
39d5384b,nakamura_a,Nakamura Aoi,DevOps,2025-01-19T13:04:00,13,login,103.5.213.141,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,viewer,0,0,1,0,none,LOW
