session_id,user_id,user_name,department,timestamp,event_type,country,city,impossible_travel,hours_since_last,mfa_fail_count,is_known_device,country_deviation,hour_sin,hour_cos,is_business_hours,role_rank,role_escalation,pwd_reset_7d,peer_zscore,risk_label,anomaly_type
6d231f64,suzuki_t,Suzuki Takeshi,Engineering,2025-01-13T18:09:00,login,Japan,Tokyo,0,33.63,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none
06ad79e1,suzuki_t,Suzuki Takeshi,Engineering,2025-01-13T18:24:00,login,Japan,Tokyo,0,0.25,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none
433ff28a,chen_w,Chen Wei,Engineering,2025-01-13T18:25:00,login,Japan,Tokyo,0,3.73,0,1,0,-1.0,-0.0,1,0,0,0,0.836,LOW,none
ab970f83,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-13T18:31:00,login,Japan,Tokyo,0,7.88,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none
2be4c89b,sato_m,Sato Miyuki,Finance,2025-01-13T18:40:00,login,Japan,Osaka,0,1.62,0,1,0,-1.0,-0.0,1,1,0,0,1.021,LOW,none
c67dbd24,suzuki_t,Suzuki Takeshi,Engineering,2025-01-13T18:58:00,login,Japan,Tokyo,0,0.57,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none
b1eacb99,chen_w,Chen Wei,Engineering,2025-01-13T18:58:00,login,Japan,Tokyo,0,0.55,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none
1f1ee4bf,ito_k,Ito Kenji,Finance,2025-01-14T08:39:00,login,Japan,Nagoya,0,21.42,0,1,0,0.866,-0.5,1,0,0,0,1.021,LOW,none
8ef989a7,ito_k,Ito Kenji,Finance,2025-01-14T08:40:00,login,Japan,Nagoya,0,0.02,0,1,0,0.866,-0.5,1,0,0,0,1.021,LOW,none
48f9f9c3,suzuki_t,Suzuki Takeshi,Engineering,2025-01-14T08:57:00,login,Japan,Tokyo,0,13.98,0,1,0,0.866,-0.5,1,0,0,0,0.836,LOW,none
173f18b8,sato_m,Sato Miyuki,Finance,2025-01-14T10:55:00,login,Japan,Osaka,0,16.25,0,1,0,0.5,-0.866,1,0,0,0,1.021,LOW,none
d0fc5e0a,yamada_r,Yamada Riko,HR,2025-01-14T11:01:00,login,Japan,Tokyo,0,19.55,0,1,0,0.2588,-0.9659,1,0,0,0,-0.378,LOW,none
e6cdf682,park_s,Park Soyeon,Marketing,2025-01-14T12:07:00,login,Japan,Tokyo,0,22.8,0,1,0,0.0,-1.0,1,0,0,0,-1.278,LOW,none
c94ff133,admin45,Admin User 45,IT Operations,2025-01-14T12:28:00,login,Japan,Tokyo,0,26.82,0,1,0,0.0,-1.0,1,1,0,0,-0.947,LOW,none
cf3240d4,sato_m,Sato Miyuki,Finance,2025-01-14T13:35:00,login,Japan,Osaka,0,2.67,0,1,0,-0.2588,-0.9659,1,0,0,0,1.021,LOW,none
82cbdcad,suzuki_t,Suzuki Takeshi,Engineering,2025-01-14T13:50:00,login,Japan,Tokyo,0,4.88,0,1,0,-0.2588,-0.9659,1,0,0,0,0.836,LOW,none
4e3392e8,ito_k,Ito Kenji,Finance,2025-01-14T15:04:00,login,Japan,Nagoya,0,6.4,0,1,0,-0.7071,-0.7071,1,1,0,0,1.021,LOW,none
c49bb4ce,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-14T15:14:00,login,Japan,Tokyo,0,20.72,0,1,0,-0.7071,-0.7071,1,1,0,0,0.836,LOW,none
ed1986b6,suzuki_t,Suzuki Takeshi,Engineering,2025-01-14T15:44:00,login,Japan,Tokyo,0,1.9,0,1,0,-0.7071,-0.7071,1,1,0,0,0.836,LOW,none
07b012da,kim_j,Kim Junho,Sales,2025-01-14T15:56:00,login,Japan,Tokyo,0,23.78,0,1,0,-0.7071,-0.7071,1,0,0,3,-1.309,LOW,none
1058d2e1,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-14T15:57:00,login,Japan,Tokyo,0,0.72,0,1,0,-0.7071,-0.7071,1,1,0,0,0.836,LOW,none
0dfb91bd,yamada_r,Yamada Riko,HR,2025-01-14T16:23:00,login,Japan,Tokyo,0,5.37,0,1,0,-0.866,-0.5,1,1,0,0,-0.378,LOW,none
c10cf4a9,sato_m,Sato Miyuki,Finance,2025-01-14T16:26:00,login,Japan,Osaka,0,2.85,0,1,0,-0.866,-0.5,1,0,0,0,1.021,LOW,none
b1f38cf5,chen_w,Chen Wei,Engineering,2025-01-14T16:46:00,login,Japan,Tokyo,0,21.8,0,1,0,-0.866,-0.5,1,0,0,0,-1.225,LOW,none
6a19940d,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-14T17:28:00,login,Japan,Tokyo,0,1.52,0,1,0,-0.9659,-0.2588,1,1,0,0,0.836,LOW,none
cfbe9a63,nakamura_a,Nakamura Aoi,DevOps,2025-01-14T18:42:00,login,Japan,Tokyo,0,24.85,0,1,0,-1.0,-0.0,1,1,0,0,-1.137,LOW,none
0b937b50,chen_w,Chen Wei,Engineering,2025-01-15T08:04:00,login,Japan,Tokyo,0,15.3,0,1,0,0.866,-0.5,1,1,0,0,0.836,LOW,none
d1bdeb12,admin45,Admin User 45,IT Operations,2025-01-15T08:18:00,login,Japan,Tokyo,0,19.83,0,1,0,0.866,-0.5,1,0,0,0,-0.496,LOW,none
102d03e8,admin45,Admin User 45,IT Operations,2025-01-15T08:20:00,login,Japan,Tokyo,0,0.03,0,1,0,0.866,-0.5,1,1,0,0,-0.496,LOW,none
b3c37331,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-15T08:22:00,login,Japan,Tokyo,0,14.9,0,1,0,0.866,-0.5,1,1,0,0,0.836,LOW,none
c75a9afe,park_s,Park Soyeon,Marketing,2025-01-15T08:38:00,login,Japan,Tokyo,0,20.52,0,1,0,0.866,-0.5,1,1,0,0,0.913,LOW,none
7a4cf531,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-15T08:40:00,login,Japan,Tokyo,0,0.3,0,1,0,0.866,-0.5,1,1,0,0,0.836,LOW,none
f2a2dd38,kim_j,Kim Junho,Sales,2025-01-15T08:55:00,login,Japan,Tokyo,0,16.98,0,1,0,0.866,-0.5,1,1,1,3,0.145,LOW,none
23415086,nakamura_a,Nakamura Aoi,DevOps,2025-01-15T10:31:00,login,Japan,Tokyo,0,15.82,0,1,0,0.5,-0.866,1,0,0,0,-1.137,LOW,none
3ddd49c8,suzuki_t,Suzuki Takeshi,Engineering,2025-01-15T10:34:00,login,Japan,Tokyo,0,18.83,0,1,0,0.5,-0.866,1,1,0,0,0.836,LOW,none
a8492fee,yamada_r,Yamada Riko,HR,2025-01-15T13:11:00,login,Japan,Tokyo,0,20.8,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.378,LOW,none
3b6d96c6,kim_j,Kim Junho,Sales,2025-01-15T13:27:00,login,Japan,Tokyo,0,4.53,0,1,0,-0.2588,-0.9659,1,1,1,3,0.145,LOW,none
496d0a83,chen_w,Chen Wei,Engineering,2025-01-15T13:39:00,login,Japan,Tokyo,0,5.58,0,1,0,-0.2588,-0.9659,1,1,0,0,0.836,LOW,none
f6e61350,suzuki_t,Suzuki Takeshi,Engineering,2025-01-15T13:42:00,login,Japan,Tokyo,0,3.13,0,1,0,-0.2588,-0.9659,1,1,0,0,0.836,LOW,none
9a8f64cb,suzuki_t,Suzuki Takeshi,Engineering,2025-01-15T14:10:00,login,Japan,Tokyo,0,0.47,0,1,0,-0.5,-0.866,1,1,0,0,0.836,LOW,none
d558affd,ito_k,Ito Kenji,Finance,2025-01-15T14:20:00,login,Japan,Nagoya,0,23.27,0,1,0,-0.5,-0.866,1,0,0,0,-0.135,LOW,none
5a8337f5,park_s,Park Soyeon,Marketing,2025-01-15T15:02:00,login,Japan,Tokyo,0,6.4,0,1,0,-0.7071,-0.7071,1,0,0,0,0.913,LOW,none
a592d035,kim_j,Kim Junho,Sales,2025-01-15T15:16:00,login,Japan,Tokyo,0,1.82,0,1,0,-0.7071,-0.7071,1,0,0,3,0.145,LOW,none
de419bcc,sato_m,Sato Miyuki,Finance,2025-01-15T15:40:00,login,Japan,Osaka,0,23.23,0,1,0,-0.7071,-0.7071,1,0,0,0,1.021,LOW,none
be30fff4,ito_k,Ito Kenji,Finance,2025-01-15T15:48:00,login,Japan,Nagoya,0,1.47,0,1,0,-0.7071,-0.7071,1,0,0,0,-0.135,LOW,none
34cc2e44,yamada_r,Yamada Riko,HR,2025-01-15T16:17:00,login,Japan,Tokyo,0,3.1,0,1,0,-0.866,-0.5,1,1,0,0,-0.378,LOW,none
2546fcc1,sato_m,Sato Miyuki,Finance,2025-01-15T16:21:00,login,Japan,Osaka,0,0.68,0,1,0,-0.866,-0.5,1,1,0,0,1.021,LOW,none
16d55ecc,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-15T16:32:00,login,Japan,Tokyo,0,7.87,0,1,0,-0.866,-0.5,1,1,0,0,0.836,LOW,none
8c82ea04,sato_m,Sato Miyuki,Finance,2025-01-15T18:06:00,login,Japan,Osaka,0,1.75,0,1,0,-1.0,-0.0,1,0,0,0,1.021,LOW,none
91289696,chen_w,Chen Wei,Engineering,2025-01-15T18:10:00,login,Japan,Tokyo,0,4.52,0,1,0,-1.0,-0.0,1,0,0,0,0.836,LOW,none
91cd8625,park_s,Park Soyeon,Marketing,2025-01-15T18:23:00,login,Japan,Tokyo,0,3.35,0,1,0,-1.0,-0.0,1,1,0,0,0.913,LOW,none
62a7d899,sato_m,Sato Miyuki,Finance,2025-01-16T02:00:00,login,South Korea,Seoul,0,7.9,0,0,0,0.5,0.866,0,2,1,0,1.021,MEDIUM,new_country_login
2551e5db,kim_j,Kim Junho,Sales,2025-01-16T02:00:00,login,Japan,Tokyo,0,10.73,0,1,0,0.5,0.866,0,0,0,4,2.328,MEDIUM,password_reset_flood
9d380683,kim_j,Kim Junho,Sales,2025-01-16T02:15:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,5,2.328,MEDIUM,password_reset_flood
2639e8f5,kim_j,Kim Junho,Sales,2025-01-16T02:30:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,6,2.328,MEDIUM,password_reset_flood
a664050a,park_s,Park Soyeon,Marketing,2025-01-16T08:10:00,login,Japan,Tokyo,0,13.78,0,1,0,0.866,-0.5,1,1,0,0,0.913,LOW,none
85ac1571,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T08:30:00,login,Japan,Tokyo,0,15.97,0,1,0,0.866,-0.5,1,0,0,0,1.867,LOW,none
992f65f8,kim_j,Kim Junho,Sales,2025-01-16T09:08:00,login,Japan,Tokyo,0,6.63,0,1,0,0.7071,-0.7071,1,0,0,6,2.328,LOW,none
1fbfd15c,nakamura_a,Nakamura Aoi,DevOps,2025-01-16T09:20:00,login,Japan,Tokyo,0,22.82,0,1,0,0.7071,-0.7071,1,1,0,0,0.039,LOW,none
2ae72994,yamada_r,Yamada Riko,HR,2025-01-16T10:19:00,login,Japan,Tokyo,0,18.03,0,1,0,0.5,-0.866,1,0,0,0,2.14,LOW,none
68ea435d,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T10:45:00,login,Russia,Moscow,1,2.25,0,0,0,0.5,-0.866,1,3,1,0,1.867,HIGH,impossible_travel
1138f759,sato_m,Sato Miyuki,Finance,2025-01-16T10:45:00,login,Japan,Osaka,0,8.75,0,1,0,0.5,-0.866,1,1,0,0,1.021,LOW,none
f30dcf3e,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T10:54:00,login,Japan,Tokyo,1,0.15,0,1,0,0.5,-0.866,1,1,0,0,1.867,LOW,none
5323bef9,yamada_r,Yamada Riko,HR,2025-01-16T11:22:00,login,Japan,Tokyo,0,1.05,0,1,0,0.2588,-0.9659,1,0,0,0,2.14,LOW,none
90bed409,park_s,Park Soyeon,Marketing,2025-01-16T12:41:00,login,Japan,Tokyo,0,4.52,0,1,0,0.0,-1.0,1,1,0,0,0.913,LOW,none
651e3852,nakamura_a,Nakamura Aoi,DevOps,2025-01-16T13:25:00,login,Japan,Tokyo,0,4.08,0,1,0,-0.2588,-0.9659,1,1,0,0,0.039,LOW,none
c9d7d757,ito_k,Ito Kenji,Finance,2025-01-16T13:38:00,login,Japan,Nagoya,0,21.83,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.29,LOW,none
c39c595e,chen_w,Chen Wei,Engineering,2025-01-16T14:39:00,login,Japan,Tokyo,0,20.48,0,1,0,-0.5,-0.866,1,1,0,0,0.836,LOW,none
52965eeb,admin45,Admin User 45,IT Operations,2025-01-16T15:01:00,login,Japan,Tokyo,0,30.68,0,1,0,-0.7071,-0.7071,1,1,0,0,1.307,LOW,none
2cdd7806,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-16T15:13:00,login,Japan,Tokyo,0,4.32,0,1,0,-0.7071,-0.7071,1,1,0,0,1.867,LOW,none
e4a45c2e,kim_j,Kim Junho,Sales,2025-01-16T15:33:00,login,Japan,Tokyo,0,6.42,0,1,0,-0.7071,-0.7071,1,1,1,6,2.328,LOW,none
94171262,yamada_r,Yamada Riko,HR,2025-01-16T17:00:00,login,Japan,Tokyo,0,5.63,0,1,0,-0.9659,-0.2588,1,4,1,0,2.14,HIGH,privilege_escalation
36a43d8d,chen_w,Chen Wei,Engineering,2025-01-16T17:21:00,login,Japan,Tokyo,0,2.7,0,1,0,-0.9659,-0.2588,1,0,0,0,0.836,LOW,none
94ce1103,suzuki_t,Suzuki Takeshi,Engineering,2025-01-16T17:37:00,login,Japan,Tokyo,0,27.45,0,1,0,-0.9659,-0.2588,1,0,0,0,-1.225,LOW,none
a858d63f,sato_m,Sato Miyuki,Finance,2025-01-16T18:22:00,login,Japan,Osaka,0,7.62,0,1,0,-1.0,-0.0,1,1,0,0,1.021,LOW,none
3fda6be7,park_s,Park Soyeon,Marketing,2025-01-16T18:25:00,login,Japan,Tokyo,0,5.73,0,1,0,-1.0,-0.0,1,1,0,0,0.913,LOW,none
cdd79028,kim_j,Kim Junho,Sales,2025-01-16T18:33:00,login,Japan,Tokyo,0,3.0,0,1,0,-1.0,-0.0,1,0,0,6,2.328,LOW,none
1776f920,yamada_r,Yamada Riko,HR,2025-01-16T18:35:00,login,Japan,Tokyo,0,1.58,0,1,0,-1.0,-0.0,1,0,0,0,2.14,LOW,none
8454136b,chen_w,Chen Wei,Engineering,2025-01-16T18:49:00,login,Japan,Tokyo,0,1.47,0,1,0,-1.0,-0.0,1,0,0,0,0.836,LOW,none
28bc7720,admin45,Admin User 45,IT Operations,2025-01-16T22:00:00,login,Japan,Tokyo,0,6.98,1,0,0,-0.5,0.866,0,3,1,0,1.307,MEDIUM,mfa_brute_force
7fc19473,admin45,Admin User 45,IT Operations,2025-01-16T22:02:00,login,Japan,Tokyo,0,0.03,2,0,0,-0.5,0.866,0,3,1,0,1.307,MEDIUM,mfa_brute_force
605e82eb,admin45,Admin User 45,IT Operations,2025-01-16T22:04:00,login,Japan,Tokyo,0,0.03,3,0,0,-0.5,0.866,0,3,1,0,1.307,HIGH,mfa_brute_force
1958be2b,admin45,Admin User 45,IT Operations,2025-01-16T22:06:00,login,Japan,Tokyo,0,0.03,4,0,0,-0.5,0.866,0,3,1,0,1.307,HIGH,mfa_brute_force
cd2588b1,admin45,Admin User 45,IT Operations,2025-01-16T22:08:00,login,Japan,Tokyo,0,0.03,5,0,0,-0.5,0.866,0,3,1,0,1.307,HIGH,mfa_brute_force
2a89f9f8,kim_j,Kim Junho,Sales,2025-01-17T08:03:00,login,Japan,Tokyo,0,13.5,0,1,0,0.866,-0.5,1,1,1,6,-0.582,LOW,none
5c0aab69,suzuki_t,Suzuki Takeshi,Engineering,2025-01-17T08:25:00,login,Japan,Tokyo,0,14.8,0,1,0,0.866,-0.5,1,0,0,0,-0.195,LOW,none
7d8e469f,admin45,Admin User 45,IT Operations,2025-01-17T09:25:00,login,Japan,Tokyo,0,11.28,0,1,0,0.7071,-0.7071,1,0,0,0,-0.496,LOW,none
97936bde,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T10:20:00,login,Japan,Tokyo,0,20.92,0,1,0,0.5,-0.866,1,0,0,0,1.215,LOW,none
7dfc88b0,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-17T11:09:00,login,Japan,Tokyo,0,19.93,0,1,0,0.2588,-0.9659,1,0,0,0,-0.195,LOW,none
d770fde6,suzuki_t,Suzuki Takeshi,Engineering,2025-01-17T12:04:00,login,Japan,Tokyo,0,3.65,0,1,0,0.0,-1.0,1,1,0,0,-0.195,LOW,none
6f4d4cb0,ito_k,Ito Kenji,Finance,2025-01-17T13:51:00,login,Japan,Nagoya,0,24.22,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.29,LOW,none
3015cba1,sato_m,Sato Miyuki,Finance,2025-01-17T13:59:00,login,Japan,Osaka,0,19.62,0,1,0,-0.2588,-0.9659,1,0,0,0,-1.29,LOW,none
386dbd93,yamada_r,Yamada Riko,HR,2025-01-17T14:08:00,login,Japan,Tokyo,0,19.55,0,1,0,-0.5,-0.866,1,1,0,0,-1.637,LOW,none
60bc8e75,chen_w,Chen Wei,Engineering,2025-01-17T14:23:00,login,Japan,Tokyo,0,19.57,0,1,0,-0.5,-0.866,1,1,0,0,-0.195,LOW,none
4e772db7,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-17T14:55:00,login,Japan,Tokyo,0,3.77,0,1,0,-0.5,-0.866,1,0,0,0,-0.195,LOW,none
00348933,admin45,Admin User 45,IT Operations,2025-01-17T16:29:00,login,Japan,Tokyo,0,7.07,0,1,0,-0.866,-0.5,1,1,0,0,-0.496,LOW,none
0f0fae43,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T16:34:00,login,Japan,Tokyo,0,6.23,0,1,0,-0.866,-0.5,1,1,0,0,1.215,LOW,none
4c9a38f8,park_s,Park Soyeon,Marketing,2025-01-17T17:32:00,login,Japan,Tokyo,0,23.12,0,1,0,-0.9659,-0.2588,1,0,0,0,-1.278,LOW,none
54dfa7d0,chen_w,Chen Wei,Engineering,2025-01-17T17:43:00,login,Japan,Tokyo,0,3.33,0,1,0,-0.9659,-0.2588,1,0,0,0,-0.195,LOW,none
2c41a6ae,nakamura_a,Nakamura Aoi,DevOps,2025-01-17T17:47:00,login,Japan,Tokyo,0,1.22,0,1,0,-0.9659,-0.2588,1,1,0,0,1.215,LOW,none
16c38e7d,kim_j,Kim Junho,Sales,2025-01-17T18:43:00,login,Japan,Tokyo,0,10.67,0,1,0,-1.0,-0.0,1,1,1,6,-0.582,LOW,none
470a99b7,admin45,Admin User 45,IT Operations,2025-01-18T08:36:00,login,Japan,Tokyo,0,16.12,0,1,0,0.866,-0.5,1,0,0,0,-0.947,LOW,none
19a7da39,park_s,Park Soyeon,Marketing,2025-01-18T09:22:00,login,Japan,Tokyo,0,15.83,0,1,0,0.7071,-0.7071,1,1,0,0,0.913,LOW,none
b0b1e75c,park_s,Park Soyeon,Marketing,2025-01-18T10:18:00,login,Japan,Tokyo,0,0.93,0,1,0,0.5,-0.866,1,1,0,0,0.913,LOW,none
e71ceb41,sato_m,Sato Miyuki,Finance,2025-01-18T10:33:00,login,Japan,Osaka,0,20.57,0,1,0,0.5,-0.866,1,0,0,0,1.021,LOW,none
52c3843e,yamada_r,Yamada Riko,HR,2025-01-18T11:35:00,login,Japan,Tokyo,0,21.45,0,1,0,0.2588,-0.9659,1,1,0,0,0.881,LOW,none
c38a0b61,ito_k,Ito Kenji,Finance,2025-01-18T11:52:00,login,Japan,Nagoya,0,22.02,0,1,0,0.2588,-0.9659,1,1,0,0,-1.29,LOW,none
30c4dc1e,suzuki_t,Suzuki Takeshi,Engineering,2025-01-18T12:35:00,login,Japan,Tokyo,0,24.52,0,1,0,0.0,-1.0,1,0,0,0,-1.225,LOW,none
a35116af,chen_w,Chen Wei,Engineering,2025-01-18T12:45:00,login,Japan,Tokyo,0,19.03,0,1,0,0.0,-1.0,1,1,0,0,-0.195,LOW,none
b9f69ebf,yamada_r,Yamada Riko,HR,2025-01-18T13:11:00,login,Japan,Tokyo,0,1.6,0,1,0,-0.2588,-0.9659,1,1,0,0,0.881,LOW,none
f2ad359b,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-18T13:21:00,login,Japan,Tokyo,0,22.43,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.225,LOW,none
e9c152e6,chen_w,Chen Wei,Engineering,2025-01-18T13:35:00,login,Japan,Tokyo,0,0.83,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.195,LOW,none
b092e214,nakamura_a,Nakamura Aoi,DevOps,2025-01-18T13:45:00,login,Japan,Tokyo,0,19.97,0,1,0,-0.2588,-0.9659,1,0,0,0,1.215,LOW,none
347259b9,kim_j,Kim Junho,Sales,2025-01-18T14:09:00,login,Japan,Tokyo,0,19.43,0,1,0,-0.5,-0.866,1,0,0,3,-0.582,LOW,none
0242fae0,nakamura_a,Nakamura Aoi,DevOps,2025-01-18T16:14:00,login,Japan,Tokyo,0,2.48,0,1,0,-0.866,-0.5,1,0,0,0,1.215,LOW,none
fe6889af,park_s,Park Soyeon,Marketing,2025-01-18T16:24:00,login,Japan,Tokyo,0,6.1,0,1,0,-0.866,-0.5,1,1,0,0,0.913,LOW,none
d45a6f6a,nakamura_a,Nakamura Aoi,DevOps,2025-01-18T17:15:00,login,Japan,Tokyo,0,1.02,0,1,0,-0.9659,-0.2588,1,0,0,0,1.215,LOW,none
cd591f33,sato_m,Sato Miyuki,Finance,2025-01-18T17:36:00,login,Japan,Osaka,0,7.05,0,1,0,-0.9659,-0.2588,1,0,0,0,1.021,LOW,none
e961d9fa,kim_j,Kim Junho,Sales,2025-01-18T17:58:00,login,Japan,Tokyo,0,3.82,0,1,0,-0.9659,-0.2588,1,0,0,3,-0.582,LOW,none
3cc5b1b8,sato_m,Sato Miyuki,Finance,2025-01-18T18:01:00,login,Japan,Osaka,0,0.42,0,1,0,-1.0,-0.0,1,1,0,0,1.021,LOW,none
3b8596bd,yamada_r,Yamada Riko,HR,2025-01-18T18:49:00,login,Japan,Tokyo,0,5.63,0,1,0,-1.0,-0.0,1,1,0,0,0.881,LOW,none
37aaedef,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-19T08:35:00,login,Japan,Tokyo,0,19.23,0,1,0,0.866,-0.5,1,1,0,0,-1.225,LOW,none
eab6c92b,park_s,Park Soyeon,Marketing,2025-01-19T08:42:00,login,Japan,Tokyo,0,16.3,0,1,0,0.866,-0.5,1,1,0,0,0.913,LOW,none
cb273a27,admin45,Admin User 45,IT Operations,2025-01-19T08:58:00,login,Japan,Tokyo,0,24.37,0,1,0,0.866,-0.5,1,1,0,0,-0.045,LOW,none
8e514bbe,admin45,Admin User 45,IT Operations,2025-01-19T10:59:00,login,Japan,Tokyo,0,2.02,0,1,0,0.5,-0.866,1,1,0,0,-0.045,LOW,none
add77014,admin45,Admin User 45,IT Operations,2025-01-19T10:59:00,login,Japan,Tokyo,0,0.0,0,1,0,0.5,-0.866,1,0,0,0,-0.045,LOW,none
74852bd0,chen_w,Chen Wei,Engineering,2025-01-19T11:28:00,login,Japan,Tokyo,0,21.88,0,1,0,0.2588,-0.9659,1,1,0,0,-0.195,LOW,none
39d5384b,nakamura_a,Nakamura Aoi,DevOps,2025-01-19T13:04:00,login,Japan,Tokyo,0,19.82,0,1,0,-0.2588,-0.9659,1,0,0,0,1.215,LOW,none
b8c2bead,ito_k,Ito Kenji,Finance,2025-01-19T13:39:00,login,Japan,Nagoya,0,25.78,0,1,0,-0.2588,-0.9659,1,0,0,0,-0.135,LOW,none
74c73edd,yamada_r,Yamada Riko,HR,2025-01-19T13:50:00,login,Japan,Tokyo,0,19.02,0,1,0,-0.2588,-0.9659,1,0,0,0,0.881,LOW,none
e444d9e4,chen_w,Chen Wei,Engineering,2025-01-19T13:59:00,login,Japan,Tokyo,0,2.52,0,1,0,-0.2588,-0.9659,1,0,0,0,-0.195,LOW,none
d1884197,suzuki_t,Suzuki Takeshi,Engineering,2025-01-19T14:42:00,login,Japan,Tokyo,0,26.12,0,1,0,-0.5,-0.866,1,0,0,0,-1.225,LOW,none
65fec5f5,park_s,Park Soyeon,Marketing,2025-01-19T14:43:00,login,Japan,Tokyo,0,6.02,0,1,0,-0.5,-0.866,1,0,0,0,0.913,LOW,none
e1b7190a,ito_k,Ito Kenji,Finance,2025-01-19T15:09:00,login,Japan,Nagoya,0,1.5,0,1,0,-0.7071,-0.7071,1,1,0,0,-0.135,LOW,none
aa7e186c,kim_j,Kim Junho,Sales,2025-01-19T15:17:00,login,Japan,Tokyo,0,21.32,0,1,0,-0.7071,-0.7071,1,0,0,3,0.145,LOW,none
876e7419,sato_m,Sato Miyuki,Finance,2025-01-19T15:41:00,login,Japan,Osaka,0,21.67,0,1,0,-0.7071,-0.7071,1,1,0,0,-0.135,LOW,none
baf39006,yamada_r,Yamada Riko,HR,2025-01-19T15:41:00,login,Japan,Tokyo,0,1.85,0,1,0,-0.7071,-0.7071,1,0,0,0,0.881,LOW,none
254d2ba2,nakamura_a,Nakamura Aoi,DevOps,2025-01-19T15:48:00,login,Japan,Tokyo,0,2.73,0,1,0,-0.7071,-0.7071,1,0,0,0,1.215,LOW,none
f3af1a14,park_s,Park Soyeon,Marketing,2025-01-19T17:00:00,login,Japan,Tokyo,0,2.28,0,1,0,-0.9659,-0.2588,1,1,0,0,0.913,LOW,none
04a349f8,kim_j,Kim Junho,Sales,2025-01-19T17:06:00,login,Japan,Tokyo,0,1.82,0,1,0,-0.9659,-0.2588,1,1,1,3,0.145,LOW,none
c3513703,nakamura_a,Nakamura Aoi,DevOps,2025-01-19T17:55:00,login,Japan,Tokyo,0,2.12,0,1,0,-0.9659,-0.2588,1,1,0,0,1.215,LOW,none
dd78b31a,sato_m,Sato Miyuki,Finance,2025-01-19T18:03:00,login,Japan,Osaka,0,2.37,0,1,0,-1.0,-0.0,1,0,0,0,-0.135,LOW,none
99dda117,kim_j,Kim Junho,Sales,2025-01-19T18:34:00,login,Japan,Tokyo,0,1.47,0,1,0,-1.0,-0.0,1,0,0,3,0.145,LOW,none
ce989613,yamada_r,Yamada Riko,HR,2025-01-19T18:57:00,login,Japan,Tokyo,0,3.27,0,1,0,-1.0,-0.0,1,1,0,0,0.881,LOW,none
2d3bcd14,chen_w,Chen Wei,Engineering,2025-01-20T08:15:00,login,Japan,Tokyo,0,18.27,0,1,0,0.866,-0.5,1,1,0,0,0.836,LOW,none
4aa12246,sato_m,Sato Miyuki,Finance,2025-01-20T08:47:00,login,Japan,Osaka,0,14.73,0,1,0,0.866,-0.5,1,0,0,0,1.021,LOW,none
0ee1e6c7,chen_w,Chen Wei,Engineering,2025-01-20T09:02:00,login,Japan,Tokyo,0,0.78,0,1,0,0.7071,-0.7071,1,0,0,0,0.836,LOW,none
4797a3b1,chen_w,Chen Wei,Engineering,2025-01-20T09:06:00,login,Japan,Tokyo,0,0.07,0,1,0,0.7071,-0.7071,1,1,0,0,0.836,LOW,none
b9281a7e,admin45,Admin User 45,IT Operations,2025-01-20T09:34:00,login,Japan,Tokyo,0,22.58,0,1,0,0.7071,-0.7071,1,0,0,0,-0.496,LOW,none
3d09b543,park_s,Park Soyeon,Marketing,2025-01-20T10:42:00,login,Japan,Tokyo,0,17.7,0,1,0,0.5,-0.866,1,1,0,0,0.913,LOW,none
3beb2f14,suzuki_t,Suzuki Takeshi,Engineering,2025-01-20T11:29:00,login,Japan,Tokyo,0,20.78,0,1,0,0.2588,-0.9659,1,0,0,0,0.836,LOW,none
